id,active
61502554292,0.27
13442798839,0.42
288709591367,0.26
102770922818,0.21
259772082449,0.14
172199935134,0.16
225390050074,0.12
202931413494,0.18
12789519003,0.27
61333598046,0.18
138169651430,0.11
110827832663,0.09
148366094460,0.14
166945765587,0.05
164187806671,0.09
20495704814,0.2
62728188219,0.23
217373547872,0.26
287285156720,0.29
185526556709,0.51
155766158671,0.25
263932611696,0.15
221136548014,0.22
158450642661,0.15
157731275690,0.12
291171032201,0.54
20084205228,0.09
266352734433,0.2
202536500563,0.59
274582213563,0.1
59514214919,0.22
295368872521,0.08
86713664251,0.07
73914029014,0.05
271664616435,0.02
135118546173,0.29
278210547230,0.17
278124224524,0.66
81921383555,0.54
84868914523,0.32
132593547248,0.16
285283843706,0.2
216762798509,0.16
131135679687,0.15
125399842753,0.41
8368773505,0.33
254579390025,0.03
290387353613,0.6
137251478110,0.53
91107535054,0.67
17841063351,0.46
117926225874,0.45
199166226576,0.48
75295598280,0.12
105287312556,0.1
193198010155,0.15
27528480550,0.21
32224042029,0.19
261037354009,0.14
112206932922,0.1
256281077965,0.1
16912754583,0.56
218139908127,0.12
124825002158,0.13
117988171423,0.02
162856159091,0.03
2334531517,0.25
229449057805,0.06
35861814594,0.43
192684340013,0.33
21848966505,0.17
94707272965,0.19
290544263239,0.05
274021466710,0.28
47876418335,0.16
202403461607,0.13
299787920532,0.17
281555922064,0.08
28652270421,0.26
117228851843,0.09
33912351596,0.32
129651980271,0.06
101405044038,0.32
201488068305,0.14
42912717076,0.36
50285639256,0.2
43654851117,0.13
37779030355,0.36
222473086563,0.37
98854016860,0.69
231021028961,0.16
223539704107,0.05
107011159834,0.66
224313515319,0.13
88304415347,0.39
167236847259,0.38
30178139173,0.18
159580325810,0.14
264217202579,0.08
279486020466,0.26
262135846107,0.57
283151638046,0.11
141792356164,0.19
34992763538,0.26
52188235249,0.12
52981611255,0.41
180690939071,0.29
119764355224,0.0
262744118143,0.04
164208279665,0.03
161463445823,0.19
73255551999,0.32
44857218898,0.15
244111295038,0.04
279456278207,0.0
67050401780,0.12
22204519641,0.36
185148640708,0.15
23701913007,0.06
22978126709,0.1
189270074983,0.43
273915593703,0.01
54071928184,0.14
188191340932,0.22
220533037294,0.12
15031882431,0.1
33622735246,0.56
158275052768,0.24
245820987116,0.08
57015118653,0.12
72051250360,0.04
151884513857,0.1
63732929949,0.35
117001471088,0.21
173420534160,0.17
30324132371,0.33
64169180752,0.2
252271886873,0.06
241778759784,0.21
70718314820,0.18
243722467649,0.03
111537789284,0.13
54026809489,0.18
274245691738,0.12
42016004418,0.15
25166269012,0.61
103599992912,0.29
43898336223,0.03
298803390448,0.34
38100706433,0.6
104577286241,0.16
14702431323,0.3
274063927188,0.25
140429247884,0.02
222438087445,0.46
35418508944,0.05
210545331241,0.04
115565317576,0.16
210072936547,0.16
45984669868,0.0
149312751870,0.63
295182426445,0.09
32910635171,0.15
180462136057,0.24
295079185414,0.21
140975943335,0.27
62749997648,0.03
208603257197,0.17
188768296866,0.09
117820531269,0.19
175991900327,0.16
143574156029,0.06
263179681779,0.41
169956120619,0.1
159337097302,0.43
18395053336,0.28
65534273228,0.53
135317041796,0.22
283963844993,0.23
104815287577,0.37
115549219455,0.08
138481298945,0.25
35099621047,0.2
136691454468,0.22
201648379340,0.09
42224601490,0.37
107156004330,0.11
140548110164,0.08
46294981218,0.12
225059139598,0.06
58631253,0.26
183753295984,0.46
214265391258,0.12
241248040108,0.56
102225080312,0.27
638768138,0.13
245567134099,0.09
256844377718,0.39
271582881857,0.02
51830880824,0.21
25703025599,0.05
159961833456,0.12
247663623078,0.2
191291741230,0.11
245619285768,0.06
63277701841,0.39
185476243788,0.33
157547974551,0.41
45508352838,0.3
248438991680,0.01
286623382762,0.12
157373232041,0.15
175043430433,0.03
46058761918,0.08
46842151389,0.52
241834936965,0.21
182714951667,0.31
129933796631,0.1
184856133647,0.28
67812498091,0.0
42336895338,0.22
90936008616,0.34
225219151157,0.18
163941387430,0.03
219039306179,0.03
102273934462,0.42
86793040817,0.22
152280439461,0.16
153932185646,0.11
113400961362,0.39
99108979213,0.26
199085400781,0.22
250500048483,0.12
195256392788,0.11
131931646913,0.13
195350012286,0.27
72200784886,0.2
756791913,0.06
81333989897,0.24
45813170037,0.14
288155576050,0.12
291596298769,0.06
56106743401,0.17
120961761359,0.24
89863238180,0.18
52199727727,0.17
168224436748,0.1
239827438471,0.33
119870783620,0.15
148476726010,0.12
145532389883,0.12
151080474944,0.4
280594484018,0.11
30401112101,0.28
50181225518,0.35
10785998328,0.43
49375299107,0.1
263223993836,0.26
272468658759,0.26
284686509513,0.26
77552553651,0.04
266141011996,0.41
6796767808,0.22
159556461482,0.07
87957863889,0.17
18531158407,0.25
206533829532,0.02
289629480932,0.08
52741781634,0.2
73920972951,0.4
265310085421,0.21
210617696000,0.16
63289316831,0.2
210138068998,0.36
142809151210,0.19
70963825053,0.28
136471577350,0.15
196894283334,0.48
195462647174,0.39
285882306034,0.0
13151746160,0.28
93159934799,0.19
28067798341,0.07
165034126904,0.25
104360719028,0.08
159306753184,0.07
276444266051,0.35
151341634999,0.21
199449217609,0.15
121166971426,0.3
135858867194,0.09
173549746389,0.17
162416804262,0.43
128351816921,0.17
96565327099,0.22
18053744977,0.23
21730755797,0.08
79245493930,0.19
128793999424,0.28
242266584177,0.39
48173045282,0.13
194577901328,0.16
86003598507,0.37
273407585530,0.47
207679853208,0.37
92792567251,0.27
2007508503,0.1
35881324029,0.27
290092543295,0.43
77497968180,0.08
118737119293,0.25
243287713169,0.3
92209977763,0.09
94309160669,0.13
127047618572,0.03
261135644766,0.08
239942980550,0.54
85328833737,0.04
26358141851,0.25
217191589330,0.18
43719472028,0.02
280290825153,0.2
221478031893,0.39
1512322405,0.17
279012862693,0.36
147394181099,0.0
32419327083,0.13
152114704096,0.29
295445390673,0.06
152146047946,0.06
216331678683,0.27
277435146575,0.06
178271885876,0.21
218627174003,0.08
26324994746,0.44
273356133413,0.09
108433934844,0.72
290141603431,0.19
227996451450,0.12
291917699814,0.25
244905515965,0.13
133765564774,0.16
211208569038,0.2
189174969012,0.07
165664623797,0.35
171900169119,0.15
144391165176,0.73
201926587958,0.11
293602291200,0.32
43637591846,0.04
25431246097,0.4
99161471624,0.06
65969297073,0.02
64218037985,0.54
94218784993,0.31
35189681381,0.13
198849054345,0.11
253749782184,0.37
208542893287,0.28
281523583727,0.04
101294200525,0.48
174427250649,0.29
64055722307,0.77
271509489698,0.11
174281332195,0.1
40729589023,0.38
213269315366,0.07
78528283359,0.3
138149153536,0.22
174975693450,0.47
263764968458,0.08
227224688362,0.57
108337687054,0.35
35961518657,0.34
58671411963,0.06
234364821688,0.11
47901210238,0.26
188118115983,0.54
266670747991,0.09
127844128695,0.41
291925132761,0.1
157982427881,0.11
101015931367,0.32
143158633170,0.17
233658827842,0.27
236985900463,0.17
15928665925,0.22
142693809908,0.09
271110678190,0.01
65159773200,0.11
63127305918,0.61
12536472323,0.04
52557540149,0.27
255383322954,0.28
85627855146,0.14
204622137610,0.12
257167595484,0.3
97011549266,0.09
193630532423,0.12
126200844371,0.33
67935654379,0.02
80174390526,0.32
227819946546,0.56
138004718693,0.53
213088033375,0.3
276514014488,0.51
5479627985,0.55
111383184369,0.0
230349511924,0.46
149173849280,0.08
28380422964,0.33
101874409844,0.58
213154395357,0.33
32268267942,0.11
242917240159,0.21
106798519646,0.25
111565803600,0.12
250743569534,0.07
105227154273,0.36
15338353054,0.0
175177562148,0.11
258423513938,0.06
71286845123,0.06
119422378187,0.43
116431332097,0.05
149615008745,0.17
208604098774,0.43
54353154011,0.15
43152713200,0.13
118939772583,0.57
41741712092,0.08
39922239154,0.41
205527654243,0.2
174730128769,0.03
273294367442,0.1
173309175714,0.1
145289788892,0.15
53140915527,0.29
88596547243,0.23
102990556282,0.7
31250242022,0.24
169551500912,0.07
122205196964,0.76
238992331698,0.11
58257178328,0.5
7804335385,0.1
67596601604,0.2
207247576085,0.16
154396145721,0.01
13145726287,0.01
262478200918,0.42
103534010004,0.04
94836548881,0.39
292946010843,0.06
214541321699,0.27
44732147244,0.56
42062353460,0.1
155756595993,0.19
229529554167,0.16
216014791036,0.38
166771617230,0.05
247481723026,0.13
226903510048,0.05
18372628534,0.08
202073444286,0.47
144057791802,0.29
154302673203,0.12
47854523643,0.38
249169168888,0.13
148210201524,0.39
92235397044,0.1
134228640403,0.15
10983700184,0.11
186694226710,0.31
274614883513,0.03
248953457676,0.07
85786529941,0.14
192906828903,0.3
27993793193,0.34
107645014808,0.16
98163943653,0.26
251798230553,0.12
266164289748,0.46
72380674869,0.13
78673351554,0.25
22423867620,0.04
90608553230,0.13
33837806291,0.26
200815741929,0.1
131538574130,0.02
286464803178,0.27
230282294814,0.2
268871167013,0.31
160598332706,0.08
53578423398,0.01
62987148887,0.38
253825268346,0.1
220392134198,0.19
198532835789,0.15
167385658406,0.51
34589281104,0.06
142905067456,0.16
7778003321,0.24
152017484396,0.49
170163405167,0.03
170425903129,0.05
224762680647,0.12
254852156424,0.25
2355846579,0.07
22883695629,0.2
144384889077,0.22
49317983855,0.24
202702885261,0.04
97382256586,0.45
211100919965,0.03
165190166612,0.2
97112349190,0.08
38761235868,0.16
293710324624,0.46
44776298259,0.21
37337043540,0.09
57273991114,0.11
265946156562,0.56
50072667812,0.31
259218961020,0.1
239302020681,0.43
31187388494,0.41
51770822142,0.48
16688645536,0.06
158119389084,0.02
295960506401,0.25
86886457766,0.4
96242080627,0.01
70967222262,0.04
60421867488,0.06
227758230407,0.09
132374736082,0.16
127995923999,0.28
143398254289,0.03
235308865344,0.09
292731915022,0.65
3809545460,0.11
199263223381,0.14
281061806257,0.13
67881466198,0.52
120721727119,0.19
96890858730,0.01
285810491371,0.33
187546577770,0.09
159764851224,0.13
81047929183,0.32
46663508959,0.1
130002951903,0.12
245975322121,0.31
150994704240,0.13
228812096401,0.33
43344450384,0.32
178336385853,0.02
256887720626,0.48
128458380700,0.26
267371110127,0.15
265104434420,0.52
208012401992,0.06
198229928336,0.22
158167584579,0.21
284908054183,0.09
75354034764,0.18
11910998547,0.2
6661137004,0.03
134980574785,0.65
27316691973,0.04
241443904741,0.07
43725334375,0.69
296302260419,0.23
289975177983,0.38
221684772080,0.07
121792742814,0.19
71032379226,0.29
24707862915,0.29
105035031416,0.16
207000624709,0.37
295188008077,0.25
122691794628,0.5
8680257092,0.19
238232507251,0.17
78496408067,0.13
238887299175,0.21
13238018796,0.27
33883354185,0.39
202677473667,0.26
109074066559,0.08
17158975503,0.19
274533907281,0.1
87781625755,0.53
187955605148,0.15
256966319248,0.23
35022746998,0.37
97301303018,0.14
99187470494,0.16
50963835910,0.19
86795653685,0.13
79064512393,0.02
25670980976,0.07
4384675816,0.1
105101980383,0.05
169261829378,0.03
65675597758,0.75
39758024121,0.35
148050147169,0.17
115929110206,0.06
154639604031,0.07
254238735056,0.21
290561337093,0.21
45568379991,0.01
234156800113,0.16
268991738709,0.17
175146227280,0.54
119051402289,0.07
28767697416,0.08
176818503813,0.36
18422707502,0.37
57232146093,0.09
280976194213,0.48
7271231093,0.15
146749632574,0.16
87051086317,0.27
228911752714,0.13
13286165249,0.14
75802620881,0.04
290136624932,0.2
13493658336,0.15
248728460614,0.3
197948093570,0.18
211408347717,0.6
162252368584,0.32
167204426111,0.26
90120625294,0.07
199055590374,0.01
282095868560,0.32
83427178847,0.12
209147031211,0.08
25449530552,0.25
133906227679,0.28
54500724636,0.07
29161915808,0.21
244006511974,0.19
14724218404,0.14
273216557164,0.01
16546119730,0.37
232737329532,0.26
4734533807,0.0
291049201168,0.38
166389701350,0.09
8594949638,0.05
213663966937,0.12
181216406277,0.12
134657256293,0.01
234960670619,0.16
131175815006,0.1
235894410228,0.22
182518337013,0.18
294640302531,0.09
11828125392,0.21
164167668737,0.18
290819922619,0.18
245509423049,0.56
252899175888,0.42
229571628604,0.39
293826143923,0.19
27011404967,0.04
167305618896,0.06
293706823288,0.54
194841030845,0.02
113111959250,0.3
221541760087,0.03
236831597177,0.14
285417305267,0.03
24095639459,0.05
67578992658,0.21
298792045192,0.15
76780459058,0.11
198505726586,0.11
99221301270,0.02
255154655687,0.17
248813663086,0.09
130193736627,0.03
2105337041,0.12
217583640776,0.2
144319612703,0.39
52182464694,0.39
188657583886,0.03
157524878220,0.4
239262498089,0.53
103132153663,0.35
166286506190,0.16
44441570393,0.3
103431828053,0.06
75349673242,0.26
180099812595,0.3
186797644250,0.07
168338810713,0.37
194859208567,0.23
101488808433,0.08
229350032601,0.29
276362278299,0.16
124327974222,0.15
58738759452,0.17
84163306104,0.23
65639112667,0.45
29478332656,0.16
65730234341,0.11
136605857146,0.11
158810439656,0.21
163639343462,0.16
31800511182,0.29
130067037418,0.08
209193009320,0.17
68300112066,0.07
197584627508,0.12
60269873585,0.54
86369834336,0.1
43564809668,0.18
260882790395,0.2
143163468232,0.09
8936222970,0.05
214706992644,0.51
250928667353,0.17
293984178849,0.53
195389573034,0.16
155759770754,0.73
124412834328,0.14
273464457277,0.06
283675397108,0.31
125709871323,0.29
221309418457,0.02
201629529089,0.0
214836309328,0.33
99638893250,0.25
123943064989,0.02
44915555465,0.21
63958472216,0.01
24830844591,0.01
74753205569,0.35
102943162337,0.26
17132589264,0.15
39966304000,0.07
129579367871,0.04
207838363577,0.01
103662606902,0.43
278976334037,0.07
184193994188,0.5
242913071202,0.15
126623502091,0.22
11951558850,0.36
43517102472,0.14
242993485990,0.38
54567298678,0.02
19769115176,0.65
211040369434,0.09
182413267093,0.04
16160712739,0.37
167836287375,0.33
127388659611,0.13
145632376623,0.44
30386511636,0.03
270061252478,0.0
90182203178,0.1
216540439345,0.06
203175263511,0.14
191002399639,0.31
298081401720,0.38
257241355567,0.09
161814679544,0.07
189572247794,0.01
292674783021,0.2
206611335683,0.48
191163550465,0.17
52349672706,0.5
78338028257,0.29
267893801994,0.13
185928490185,0.07
178269085690,0.13
297214015679,0.08
248661316059,0.16
279703596091,0.17
195276016738,0.12
136923578829,0.34
1683991392,0.52
57119513443,0.32
190659829013,0.45
136944240679,0.17
36334761661,0.37
232158293342,0.24
190000643222,0.02
47216553968,0.38
200866634697,0.44
26101534965,0.33
78763623133,0.08
231235846949,0.24
31924309471,0.18
211159536507,0.27
267061425222,0.62
10429672050,0.27
32148600651,0.02
213755237962,0.26
100750916003,0.39
45581882099,0.23
39715741379,0.34
42532298451,0.09
54408348126,0.23
116363166042,0.12
145400907738,0.14
66315773020,0.05
169078939790,0.12
241477230538,0.12
174738676329,0.05
182316814069,0.15
212647891378,0.15
94665283700,0.04
192634105730,0.13
19158300870,0.11
168693941509,0.2
30779384047,0.52
287335693651,0.11
98147448020,0.14
73763579873,0.05
225976164891,0.46
294163187180,0.28
42538868880,0.2
213526518599,0.44
234031138997,0.16
164190708327,0.29
215105863938,0.24
296526364468,0.63
31657744182,0.06
296118972299,0.28
49376979716,0.05
275983116443,0.29
277357184099,0.34
150987566292,0.18
189363251698,0.26
51900802817,0.07
134148297355,0.04
96445361461,0.28
28536824304,0.18
239567453577,0.19
110971036564,0.42
25692909089,0.23
264072205814,0.17
32907158793,0.48
18565198579,0.18
74522062735,0.29
16578793135,0.07
218974565839,0.35
157228630318,0.12
43691920436,0.23
17274480415,0.21
49904849971,0.14
234026709653,0.27
41654053836,0.24
52011374175,0.1
11142057115,0.26
147089065112,0.33
195804497088,0.55
183318401957,0.34
5282847984,0.11
168030210327,0.02
255949465544,0.29
219236149276,0.07
21938977532,0.14
190163992305,0.35
124779615958,0.2
6555894058,0.36
265992337657,0.04
247961320696,0.13
219216446688,0.05
214348265170,0.04
72708110195,0.24
204062470146,0.53
140812583224,0.09
23058534561,0.37
28778939681,0.12
274355060195,0.37
3717129954,0.27
260067504683,0.42
15753186452,0.18
179532953271,0.15
220661317497,0.12
75277282306,0.16
18142934959,0.15
285033730942,0.15
53636645928,0.24
227224967002,0.02
128305232360,0.02
203406824330,0.46
248159478514,0.0
73234148650,0.0
248801396396,0.22
8896888057,0.26
53074248928,0.17
110740386877,0.28
97899580183,0.41
218093912793,0.12
5436104840,0.12
296864657364,0.12
252820545630,0.04
213353229106,0.05
24490165627,0.13
144333801843,0.45
149303813910,0.09
57889730713,0.35
275828952389,0.0
53007207654,0.18
150409080848,0.22
283049073208,0.65
20770532134,0.14
116116087468,0.55
83687702934,0.31
151637305116,0.45
207169062470,0.05
120933030616,0.52
243631433070,0.28
176073517270,0.06
229718481542,0.09
211176088595,0.11
82425609002,0.32
204550679684,0.05
6041704480,0.27
238877187595,0.05
29237670527,0.08
216057423501,0.21
271395741838,0.09
20647327110,0.36
257792718006,0.22
38535072457,0.28
16317587582,0.36
207655139305,0.1
172204222804,0.07
296749755624,0.11
168996716698,0.52
87159466109,0.01
187413227148,0.01
23456484843,0.21
271791781822,0.11
18220976534,0.6
199577662569,0.13
40509591269,0.02
74253265350,0.22
125967252866,0.2
93023825373,0.03
216865445639,0.01
298523416127,0.05
268644093645,0.6
279584150920,0.1
298632660043,0.23
59924116844,0.04
2091127221,0.44
92297516965,0.43
233421245025,0.08
207198776832,0.53
157410390545,0.11
22432508211,0.19
162798180451,0.38
53593140222,0.24
38546256666,0.04
247032737815,0.17
289994371585,0.18
195505929918,0.32
153499759460,0.27
288555112032,0.08
127364735115,0.23
46064033374,0.67
16805515275,0.09
221745184140,0.14
72100962380,0.08
177540758214,0.28
238379113356,0.16
242547496212,0.48
167225686480,0.08
110253799140,0.11
78100224731,0.3
84052739352,0.43
60256908021,0.36
299295606907,0.38
114580796232,0.02
156115335609,0.6
25426689422,0.25
8704776338,0.12
21953509950,0.4
280481881489,0.15
45873422174,0.5
108109027647,0.05
161715703770,0.06
208580144187,0.18
233917161498,0.19
270589921376,0.24
46785364175,0.08
746090239,0.03
204120591992,0.07
43287249050,0.06
106021794148,0.03
231039873763,0.07
157767229459,0.07
189282700834,0.15
7854037339,0.23
218703433758,0.44
229181664501,0.04
26623434446,0.2
202608691909,0.32
265491164288,0.05
264883009027,0.31
29761175252,0.11
57371817443,0.29
248898849897,0.12
126898527979,0.07
272159111802,0.27
242461904143,0.09
238391435387,0.29
142882987898,0.24
11536823150,0.14
260278188934,0.06
47053861265,0.15
266408016141,0.03
295785278098,0.08
222950556701,0.41
190048710931,0.13
283848854140,0.11
281546702570,0.28
174862666887,0.23
270776479068,0.02
156527829429,0.39
37315947370,0.26
156365176790,0.01
24047882142,0.13
232062888459,0.05
240531509852,0.34
121378059686,0.02
71137743990,0.17
225325911684,0.06
53265215822,0.41
7820577485,0.44
179388165089,0.15
112379941600,0.39
196853977344,0.21
223944534916,0.1
297978125369,0.15
192646305124,0.26
253685639862,0.47
183386175538,0.12
205527596327,0.04
160514901564,0.38
264696350531,0.29
165789223822,0.48
141876585665,0.51
130964676990,0.08
44931629649,0.26
191845582471,0.04
99092747452,0.22
123273406405,0.19
148911129343,0.07
44091258291,0.08
112910663940,0.07
36610126595,0.08
182283179541,0.14
280938687447,0.88
204664033062,0.02
249954297373,0.04
65858419364,0.02
6694867114,0.1
65108187417,0.23
148745258646,0.22
233283962543,0.25
121060498765,0.12
38760487501,0.25
271998920106,0.49
160207764821,0.38
7236566737,0.34
6613249560,0.58
293792738955,0.07
86535619125,0.33
48955754226,0.05
141067242063,0.05
245073575738,0.48
66665610819,0.24
259503633151,0.26
258729961949,0.2
97865449736,0.03
129258647405,0.05
282091615728,0.09
94973737649,0.04
293793524840,0.21
129119418304,0.24
112355042074,0.01
229578348087,0.09
83321950520,0.17
285827507953,0.36
258880816723,0.12
204691242059,0.29
153855163880,0.35
243362319432,0.1
190796070369,0.03
226772288089,0.31
228418434758,0.12
182859810988,0.09
297291747578,0.15
21272640889,0.47
151047376869,0.1
147902003051,0.1
67448372260,0.0
106100005603,0.08
259484944589,0.04
139038532962,0.01
154433196182,0.08
52940547006,0.35
69355416623,0.02
114962289003,0.45
71064041294,0.32
142165933789,0.32
19283841677,0.14
248380484067,0.02
9395978098,0.2
31211959057,0.27
230896971829,0.05
88046453263,0.22
264680684307,0.48
285902416052,0.37
214062202543,0.06
135069017101,0.21
229671726621,0.13
126069325471,0.05
203398789090,0.27
250688173442,0.13
57656604739,0.24
276077652525,0.11
239788351660,0.06
173908418230,0.04
109684162136,0.43
97314528463,0.18
168730524215,0.16
33590667241,0.28
241597646839,0.34
207062774764,0.35
233477703644,0.41
141552912025,0.21
144898174967,0.11
73572839837,0.46
239357402144,0.24
236806518418,0.1
216143946410,0.5
6551366393,0.08
291023297182,0.32
22643855467,0.0
224421620984,0.03
265331079726,0.08
159795742270,0.1
64720550506,0.0
50682741923,0.01
79592761887,0.06
82368998187,0.59
74718588188,0.21
65652739197,0.17
282500277927,0.06
194229207586,0.15
121026632203,0.39
134681001535,0.02
99202467668,0.04
276318470309,0.38
68637704832,0.24
157314949294,0.35
113561832917,0.02
173692118069,0.05
249041998120,0.12
65818603766,0.06
196369009544,0.3
140004449033,0.19
77098084782,0.19
163100788678,0.1
115520868066,0.06
212549955773,0.24
281330055624,0.07
131841253279,0.24
254951909130,0.01
284644289710,0.02
18169664877,0.42
108440910925,0.51
255746872522,0.25
206125171761,0.0
219201275676,0.1
218660378463,0.13
232388050754,0.04
41846435330,0.21
181810304627,0.3
212938595909,0.26
162336851963,0.55
136882914962,0.32
274069962376,0.34
217215298713,0.07
126256896216,0.16
283726779882,0.27
218883076464,0.08
186533270201,0.11
8383101465,0.29
236342495509,0.18
257233673668,0.06
269475725936,0.18
97650106347,0.25
100625569634,0.2
30884413924,0.2
137542772120,0.11
3187902825,0.54
195911039242,0.38
41763351124,0.04
96570848930,0.22
222260342368,0.34
16881881899,0.08
260946507742,0.21
238820184728,0.08
214999836610,0.07
266618520127,0.56
192654080043,0.1
174003188777,0.26
71398095464,0.11
250975169481,0.19
3026765825,0.25
260835673102,0.13
11816375392,0.16
203662586113,0.69
132739561972,0.3
44169603156,0.04
83261660581,0.63
180023578971,0.05
234142592585,0.11
56801944523,0.13
278762362626,0.25
2179386967,0.07
118098748162,0.64
84301397609,0.4
212748157471,0.21
283403220052,0.49
276874834743,0.23
257025516190,0.27
123383004219,0.2
114700075417,0.2
170516412026,0.44
209046007803,0.1
121401189616,0.08
242044178116,0.4
22329178528,0.06
15833283652,0.2
170319659500,0.64
226983791158,0.11
26581169099,0.05
292681990566,0.16
136962719658,0.27
168137618066,0.28
14432740849,0.17
208763644986,0.16
12612426586,0.19
15437770915,0.08
225566730600,0.07
17888043946,0.28
37784949308,0.24
23950232967,0.28
269024642211,0.12
166737442892,0.37
21685602138,0.09
241381619494,0.11
233798700196,0.37
68259466926,0.15
10968069968,0.02
230907463400,0.6
238303193740,0.17
25208094345,0.1
36698625993,0.12
294706136531,0.3
5463078107,0.05
290180244833,0.4
296357223173,0.15
224756447066,0.32
290305438476,0.28
178071632977,0.09
258823343987,0.41
222169429641,0.2
58902349587,0.13
156213851761,0.01
230985871779,0.44
199588451992,0.08
273260425382,0.05
217803486304,0.18
84340604140,0.01
117170894434,0.38
103659084365,0.0
108867115317,0.13
4408221557,0.05
244283863976,0.07
87742501559,0.24
81146985968,0.33
101968303522,0.08
299396078934,0.28
247154292586,0.18
87777635803,0.11
227469336393,0.5
272478999312,0.23
214838786885,0.04
218892351689,0.15
262737845223,0.11
217459653988,0.02
34773776863,0.06
202799211442,0.04
291104783816,0.67
176952334300,0.02
163929194349,0.02
254160571646,0.06
138301172824,0.53
262291878550,0.07
29972275939,0.33
291632593377,0.04
286819736436,0.17
49237525226,0.35
183580452367,0.34
151233001913,0.41
290054368571,0.07
289777863052,0.08
45679839002,0.36
170948574456,0.15
248628405278,0.22
169394898408,0.23
129500317269,0.14
207630110165,0.5
179832954418,0.04
112833987536,0.66
285329952721,0.1
270322897964,0.07
50867938068,0.08
198411292873,0.04
247374905173,0.19
229640776711,0.1
156992761708,0.12
65652798540,0.46
274557642166,0.07
100742358566,0.44
248875078699,0.32
21453594601,0.03
51575466658,0.21
61424552425,0.15
129662753421,0.08
218886212315,0.3
204595042715,0.04
148409606563,0.26
96493121826,0.0
21366098367,0.06
292169174511,0.25
84701684339,0.43
87908123902,0.06
69927400750,0.11
69313597697,0.39
147326896972,0.02
64036133921,0.18
23466198881,0.3
11641951505,0.0
282718326973,0.17
110747279417,0.05
208784514379,0.16
111796333871,0.03
17778699679,0.4
15393093412,0.09
202869262227,0.36
262466025060,0.56
116033373391,0.14
27678267090,0.15
61565552497,0.24
183373219964,0.28
199358228378,0.03
74978865160,0.17
238815700072,0.19
137919672538,0.05
17177737023,0.22
140151881120,0.22
17854435259,0.24
58065647447,0.55
9781414783,0.19
60876799026,0.25
98817203635,0.35
150676876785,0.08
186303498467,0.13
211125200001,0.25
242238373352,0.34
50385000920,0.09
173339919924,0.08
57328508403,0.43
141117836563,0.14
274069339994,0.08
94066691071,0.14
284303946598,0.12
250699712121,0.09
44112931926,0.24
156732859665,0.18
212745969038,0.44
173991650760,0.1
15186730680,0.06
152234688079,0.08
100344929272,0.39
110591961369,0.07
200147249796,0.2
150226534355,0.08
163509449230,0.32
110585477704,0.2
138169725755,0.24
129360025581,0.35
71692777533,0.3
27732836231,0.22
103865193737,0.03
298692166078,0.12
47076891574,0.23
277670742159,0.07
84344889785,0.18
28049104834,0.13
86507751145,0.15
186045780152,0.11
111924907170,0.24
220751167053,0.1
172040303686,0.43
37854667789,0.04
274517094170,0.12
83496336654,0.58
159622397282,0.61
28601724171,0.13
208656714051,0.05
258577107794,0.11
274638916771,0.36
96984744382,0.36
67574361121,0.18
196675375832,0.45
149874315847,0.07
123712583155,0.13
97189485630,0.46
258413010487,0.1
279717968202,0.08
155646122322,0.18
204612464919,0.08
247294435087,0.13
15714633657,0.16
294461308631,0.03
137696202787,0.34
259444021049,0.12
241682345240,0.03
130965595394,0.28
197647062784,0.21
295143724515,0.17
30829508042,0.04
295557892892,0.16
51125471073,0.17
268334905696,0.33
165651957157,0.1
123605006446,0.18
126717113814,0.47
265734849680,0.13
243219198828,0.22
7954103069,0.45
41351609307,0.55
269315688505,0.25
96386947837,0.38
222960187849,0.19
107310803548,0.27
49047732174,0.3
54241962770,0.26
211211438790,0.22
39146212523,0.04
67913025022,0.22
142302390598,0.53
138111148278,0.45
98647675926,0.39
182330463933,0.32
202874277920,0.12
274700952136,0.44
189394694516,0.19
297637683509,0.03
57964257206,0.23
71958012410,0.24
58752689949,0.45
158799421358,0.16
33334362663,0.05
29294466225,0.47
179150141521,0.15
153482639847,0.13
80364625908,0.16
270585387952,0.07
73991055472,0.25
54222602342,0.11
27175132428,0.13
140901936437,0.05
31288020069,0.56
34812201095,0.1
270599547283,0.15
203514852352,0.47
24591917086,0.02
138774686136,0.07
85380877394,0.24
20864965474,0.19
124554259307,0.03
115185859216,0.04
122295691397,0.36
144577524986,0.12
51231510499,0.42
169343064594,0.28
159675522306,0.06
284235797446,0.22
220145735144,0.31
200567137250,0.62
106074692105,0.16
198847459454,0.26
101808441633,0.66
255618804320,0.02
214600924344,0.1
18343979351,0.05
262286457896,0.3
251921957930,0.04
144262413468,0.09
10974586211,0.23
205224038562,0.48
695049352,0.07
38261402041,0.09
120830388892,0.07
175989058912,0.01
282438854004,0.18
77210004692,0.35
164963938869,0.47
106286708058,0.33
68256544691,0.51
37654738397,0.2
226150828737,0.24
132746096955,0.16
106741404099,0.15
290405633086,0.07
263701918339,0.46
154963151258,0.36
186479257907,0.02
51476247904,0.18
130023419594,0.25
159509423322,0.16
104527778611,0.56
7165006820,0.32
168870198767,0.08
125767113613,0.12
92452261542,0.3
94779833674,0.04
248167346872,0.25
262721393784,0.16
45190227091,0.31
272162049098,0.36
178721517469,0.42
192338902328,0.55
88739860038,0.15
241941993377,0.27
275000140972,0.11
